1911.12,1182.33,1077,gangs4
1694.88,2713.25,1086,gangs5
2292.52,1141.36,1092,gangs6
1917.65,1360.03,1099,gangs2
1108.81,943.42,1106,gangs6
1220.98,1564.76,1115,gangs10
1405.29,1413.37,1124,gangs0
2247.85,817.23,1130,gangs1
1131.93,1509.70,1135,gangs4
2921.53,929.15,1140,gangs6
1006.71,1957.10,1147,gangs5
395.37,1508.48,1156,gangs4
2299.56,1955.38,1161,gangs10
3812.14,1307.44,1166,gangs7
2176.20,990.63,1171,gangs6
2023.80,2219.99,1179,gangs1
2808.19,1329.30,1184,gangs8
1353.32,1857.50,1193,gangs10
1814.76,1811.69,1201,gangs6
1997.50,762.09,1209,gangs11
2583.51,685.22,1217,gangs7
2944.65,1086.10,1222,gangs10
2446.54,793.79,1230,gangs5
1482.30,1110.48,1239,gangs4
1241.99,722.33,1247,gangs8
2338.54,1696.80,1254,gangs4
3344.25,1140.04,1259,gangs4
1510.48,412.47,1265,gangs0
819.22,1499.51,1270,gangs3
2118.49,1640.75,1279,gangs7
1513.97,1562.46,1287,gangs6
2110.09,757.61,1294,gangs11
1502.01,1347.86,1300,gangs9
1170.70,714.56,1305,gangs1
2302.92,1626.55,1312,gangs8
1548.77,1127.35,1319,gangs11
1922.26,1366.46,1326,gangs4
2505.41,755.72,1335,gangs11
2616.18,1374.07,1341,gangs0
2962.76,951.67,1347,gangs7
1450.27,402.58,1352,gangs4
2202.51,1024.52,1361,gangs10
1192.66,871.30,1366,gangs11
1492.28,1825.53,1375,gangs3
2385.86,1291.83,1381,gangs2
2530.41,1653.92,1390,gangs2
1510.59,738.50,1398,gangs0
2313.40,1852.36,1403,gangs5
514.63,1643.89,1410,gangs10
2533.17,1688.34,1419,gangs1
1863.70,558.06,1425,gangs6
1406.61,733.80,1432,gangs9
2240.02,1072.76,1437,gangs6
2198.66,1019.70,1442,gangs6
1268.82,661.30,1447,gangs11
3279.92,1099.21,1456,gangs6
1439.31,327.46,1463,gangs3
1186.62,1800.96,1468,gangs8
2751.94,504.96,1477,gangs8
1686.79,1157.16,1484,gangs1
1170.01,1843.75,1491,gangs0
2766.75,504.31,1500,gangs6
2297.29,304.71,1508,gangs0
2090.94,760.28,1513,gangs7
1585.17,1721.48,1519,gangs4
2296.03,294.10,1525,gangs8
3455.80,2316.62,1531,gangs4
2896.28,454.75,1539,gangs7
1094.64,1949.88,1546,gangs6
2520.81,1512.96,1552,gangs3
1886.43,1062.74,1557,gangs5
1301.37,884.22,1566,gangs9
1393.80,838.95,1571,gangs3
2299.70,1956.92,1579,gangs11
1096.84,1480.61,1586,gangs4
2422.50,884.77,1594,gangs10
2673.17,500.60,1599,gangs5
2602.06,1173.76,1606,gangs8
1106.25,910.16,1614,gangs10
2899.15,495.18,1619,gangs11
2176.12,1449.62,1626,gangs10
2936.42,1485.29,1634,gangs0
712.75,1404.42,1640,gangs2
2644.15,1854.92,1648,gangs4
2336.32,1564.70,1654,gangs8
2771.53,1091.44,1662,gangs10
1304.51,1494.13,1668,gangs1
2326.78,864.36,1674,gangs5
2326.24,856.39,1682,gangs4
1076.50,2073.80,1688,gangs2
851.81,1499.29,1697,gangs0
3528.06,1265.63,1706,gangs1
2720.90,2138.87,1713,gangs7
1217.88,1595.21,1719,gangs5
2658.11,1939.59,1726,gangs9
1530.92,822.59,1732,gangs7
1343.44,771.25,1738,gangs7
2609.81,1291.92,1744,gangs0
1655.76,1261.82,1750,gangs2
1522.99,573.27,1755,gangs6
2254.63,152.51,1762,gangs7
2251.42,1087.74,1769,gangs3
1848.55,2276.44,1778,gangs7
1725.16,2629.70,1787,gangs4
1569.29,1039.81,1795,gangs0
2903.69,559.58,1801,gangs6
2963.00,1587.95,1810,gangs5
1282.35,1312.30,1819,gangs5
1982.85,1222.26,1825,gangs5
2246.99,137.39,1831,gangs1
1726.93,743.07,1837,gangs11
1254.25,1161.61,1846,gangs8
1655.64,1261.84,1853,gangs4
2134.72,1115.06,1860,gangs8
1686.94,1967.04,1866,gangs6
2077.24,762.19,1875,gangs11
614.69,1512.63,1884,gangs5
1659.56,743.05,1893,gangs3
1317.99,1177.21,1898,gangs1
2884.45,1427.08,1904,gangs7
2921.38,923.36,1911,gangs3
1044.99,1484.65,1916,gangs0
2032.14,2175.55,1923,gangs2
1664.35,1240.40,1930,gangs7
2737.51,291.34,1939,gangs10
2705.39,2179.07,1944,gangs0
2403.17,1436.66,1951,gangs4
2034.05,1521.72,1960,gangs1
2913.19,690.28,1967,gangs10
2948.39,1568.94,1973,gangs5
657.87,1368.20,1980,gangs11
2273.02,1001.23,1988,gangs11
1496.92,964.78,1994,gangs2
2735.53,261.85,2003,gangs1
3508.59,1252.81,2010,gangs3
2568.60,1501.69,2016,gangs9
2938.67,119.79,2025,gangs1
2557.12,1502.58,2032,gangs8
2022.00,1504.58,2039,gangs4
2402.19,1429.25,2047,gangs8
2398.25,1399.38,2054,gangs10
2707.95,1480.29,2063,gangs7
1428.61,1742.14,2070,gangs2
1453.25,1282.09,2076,gangs8
2409.03,1481.08,2085,gangs1
2199.22,2226.86,2091,gangs4
2352.47,131.47,2097,gangs9
1611.43,1861.78,2105,gangs7
973.87,2101.17,2114,gangs11
1241.70,2299.69,2123,gangs7
439.91,435.81,2131,gangs4
1967.15,733.76,2139,gangs1
2921.26,789.82,2148,gangs2
2523.84,2469.18,2155,gangs3
2701.09,968.67,2162,gangs0
3105.85,1073.42,2171,gangs8
3049.46,2121.04,2176,gangs7
2482.19,1328.10,2185,gangs2
2028.94,2507.27,2191,gangs8
1495.54,336.10,2198,gangs4
943.24,214.34,2203,gangs2
2810.85,1334.30,2210,gangs0
1655.32,1925.65,2216,gangs0
2463.62,1112.09,2225,gangs4
1875.21,1300.78,2234,gangs7
1460.09,1546.29,2242,gangs3
1004.19,1487.84,2251,gangs7
1396.39,633.54,2259,gangs0
2608.89,1278.02,2265,gangs8
2497.30,1201.05,2274,gangs0
1956.37,725.04,2282,gangs2
1454.18,251.30,2291,gangs8
786.05,568.41,2298,gangs10
1456.47,234.66,2303,gangs10
1805.31,742.10,2311,gangs7
786.05,568.41,2316,gangs11
2470.31,778.19,2324,gangs5
1691.76,1689.90,2331,gangs11
1625.91,1101.20,2337,gangs2
2864.15,1156.22,2344,gangs6
862.51,1499.23,2353,gangs8
1691.84,1970.60,2360,gangs8
2278.75,1123.64,2369,gangs7
1684.69,1964.51,2374,gangs11
2774.46,2444.91,2381,gangs6
3316.24,1122.26,2388,gangs10
967.14,1490.73,2397,gangs2
2293.41,1889.00,2402,gangs4
1211.21,1081.78,2411,gangs3
2910.92,660.70,2417,gangs4
3676.15,1262.29,2425,gangs0
1816.70,1343.19,2431,gangs9
2202.39,2551.13,2439,gangs0
2645.42,550.63,2448,gangs5
3023.12,1887.26,2456,gangs10
820.63,645.69,2465,gangs9
2871.95,2511.55,2473,gangs2
1439.52,1391.13,2478,gangs5
2895.17,1091.56,2487,gangs9
2610.49,619.77,2496,gangs11
1849.58,1557.12,2503,gangs9
2839.21,2089.91,2511,gangs3
2614.75,611.48,2516,gangs5
2451.37,2204.38,2525,gangs2
2318.51,692.03,2532,gangs9
1988.84,2223.53,2539,gangs11
1732.35,1702.54,2544,gangs2
1149.45,635.00,2550,gangs10
1886.49,1062.69,2556,gangs1
3159.21,176.08,2561,gangs6
1129.30,1224.61,2566,gangs6
1528.87,50.84,2572,gangs2
3378.90,1146.40,2581,gangs1
1444.91,318.57,2588,gangs4
2892.80,2271.23,2596,gangs1
3057.20,945.39,2605,gangs10
1981.22,1223.45,2613,gangs6
872.64,1498.40,2621,gangs6
1640.31,1265.37,2626,gangs7
1961.70,975.39,2633,gangs3
403.72,1531.13,2642,gangs5
2591.38,2160.24,2651,gangs9
1642.26,1907.08,2660,gangs4
3097.07,942.77,2667,gangs7
2802.92,1251.84,2674,gangs3
655.30,2017.86,2683,gangs11
1430.24,652.17,2688,gangs1
1221.67,1626.60,2694,gangs7
48.42,652.46,2699,gangs7
2092.52,1272.70,2708,gangs8
1161.86,1471.03,2716,gangs3
1758.11,1684.12,2724,gangs0
3212.20,1056.23,2729,gangs9
1539.74,1674.39,2738,gangs2
2371.58,1657.34,2747,gangs5
1790.08,2104.55,2754,gangs8
1114.18,1013.18,2763,gangs2
2250.52,1158.97,2771,gangs0
803.75,1500.43,2777,gangs8
1243.10,1539.37,2783,gangs9
3161.41,2638.23,2788,gangs8
2866.04,142.09,2796,gangs5
2497.89,760.53,2804,gangs1
2289.53,239.13,2813,gangs9
2326.92,1184.24,2820,gangs7
2739.05,2310.26,2829,gangs7
2618.66,973.76,2835,gangs5
1393.76,1692.50,2840,gangs2
3089.34,943.28,2849,gangs7
2669.08,870.59,2857,gangs3
1510.82,411.81,2865,gangs4
3392.45,1127.52,2873,gangs2
4195.63,1208.33,2878,gangs8
833.23,1617.51,2886,gangs9
1803.43,2142.15,2892,gangs8
808.93,1500.12,2898,gangs11
3314.37,1121.07,2903,gangs7
2376.04,1458.92,2911,gangs7
2704.13,2174.27,2918,gangs9
938.90,1245.53,2926,gangs8
1521.83,446.50,2933,gangs9
1190.63,1790.62,2941,gangs0
3131.78,2031.40,2948,gangs8
1937.84,992.66,2954,gangs4
1242.16,602.78,2961,gangs10
2394.75,809.42,2967,gangs2
656.10,1509.19,2974,gangs3
1190.84,716.75,2979,gangs10
2584.85,2454.08,2987,gangs4
2921.46,954.34,2993,gangs3
711.30,2169.42,2999,gangs7
1673.68,398.24,3007,gangs2
2227.34,818.28,3012,gangs10
2335.09,987.66,3018,gangs4
3050.54,1077.01,3027,gangs10
1343.50,771.33,3032,gangs6
3093.04,2196.60,3040,gangs2
2414.93,807.23,3049,gangs9
1138.89,1587.45,3058,gangs6
2215.61,1773.74,3066,gangs8
3126.26,1004.92,3071,gangs8
2746.07,1092.88,3079,gangs5
2356.07,887.77,3085,gangs4
1084.08,1481.61,3093,gangs7
1205.88,1686.37,3098,gangs3
2448.24,792.65,3105,gangs3
537.81,1641.97,3111,gangs1
2389.34,1323.36,3117,gangs10
1302.73,715.71,3126,gangs1
1617.32,197.48,3135,gangs5
512.37,1521.86,3144,gangs0
2447.14,1113.18,3152,gangs9
2634.77,571.92,3161,gangs8
525.36,1520.69,3166,gangs2
1661.82,2430.57,3172,gangs2
1636.49,1113.01,3179,gangs11
2007.03,940.84,3186,gangs1
2395.51,1116.59,3194,gangs7
475.28,1525.02,3202,gangs6
1690.23,1969.43,3210,gangs9
1830.71,1333.03,3218,gangs10
1646.60,2384.19,3227,gangs4
2581.63,976.05,3234,gangs1
1960.62,731.03,3241,gangs11
2864.65,1164.87,3248,gangs11
1501.06,336.95,3256,gangs1
2284.91,1600.96,3262,gangs9
2909.12,759.24,3271,gangs1
2246.65,817.29,3276,gangs7
2509.60,1369.91,3282,gangs1
2210.35,2200.91,3290,gangs3
2700.89,430.14,3296,gangs1
3039.14,2618.74,3305,gangs8
3131.66,1060.84,3310,gangs1
2569.46,2162.65,3319,gangs2
1603.19,1746.38,3326,gangs3
1977.21,1356.54,3335,gangs10
2057.57,1111.28,3342,gangs1
292.26,1571.62,3349,gangs0
1982.64,1450.03,3356,gangs9
1134.50,1824.72,3361,gangs1
1423.02,324.84,3369,gangs9
2336.19,1725.37,3377,gangs5
1637.75,797.41,3385,gangs2
2323.80,813.34,3394,gangs0
1834.99,2235.18,3402,gangs8
1091.41,706.11,3407,gangs6
3835.95,1322.97,3412,gangs10
1527.79,1642.06,3421,gangs7
3089.85,1843.82,3430,gangs11
1439.05,899.34,3439,gangs1
1672.52,1950.78,3446,gangs1
2629.96,1856.06,3455,gangs5
1505.86,785.60,3463,gangs5
2626.01,589.42,3471,gangs9
2676.97,1343.54,3477,gangs1
2698.57,2153.04,3482,gangs8
1874.92,1300.38,3490,gangs9
3564.08,984.94,3498,gangs2
2053.35,832.51,3505,gangs5
1590.90,1062.69,3511,gangs10
2026.80,1190.89,3519,gangs5
1236.85,1723.68,3525,gangs11
467.33,1525.70,3534,gangs8
2985.26,1082.27,3542,gangs0
2117.72,1639.67,3550,gangs10
2384.41,1648.45,3556,gangs11
2736.06,269.67,3564,gangs10
2592.81,656.30,3570,gangs6
1429.00,886.25,3579,gangs10
1628.50,1888.49,3587,gangs3
1926.93,640.47,3595,gangs7
989.33,1969.56,3603,gangs11
1529.88,998.87,3612,gangs11
1943.00,735.47,3618,gangs10
1456.47,234.62,3625,gangs10
1958.43,622.22,3630,gangs8
1612.77,1865.87,3638,gangs0
1909.85,739.35,3646,gangs8
251.41,1602.32,3655,gangs5
2174.37,1175.52,3664,gangs3
1842.51,2258.04,3671,gangs10
2583.06,921.24,3679,gangs9
2728.28,157.46,3684,gangs4
3090.38,943.21,3693,gangs9
2696.93,1021.52,3699,gangs9
1687.89,1967.73,3704,gangs9
999.16,792.50,3710,gangs4
815.19,728.76,3716,gangs0
2887.24,1442.89,3725,gangs10
147.45,1646.82,3733,gangs8
2469.21,1589.72,3740,gangs10
2755.92,406.91,3747,gangs8
1771.98,2357.02,3753,gangs6
2857.23,1088.75,3759,gangs8
643.57,2153.53,3764,gangs4
1731.64,1280.45,3769,gangs5
2757.75,582.68,3774,gangs4
726.03,1626.38,3780,gangs7
3029.27,1674.20,3789,gangs0
1280.74,1452.11,3797,gangs2
2340.07,1679.16,3802,gangs11
2030.29,802.84,3811,gangs8
3470.71,1147.66,3817,gangs8
2283.19,815.42,3822,gangs10
2193.98,819.99,3830,gangs11
1312.57,1448.41,3839,gangs7
1837.80,2335.36,3847,gangs10
2234.66,1260.27,3854,gangs4
2462.75,800.50,3863,gangs3
1882.64,1032.60,3868,gangs4
878.38,1922.37,3875,gangs5
1837.60,1234.51,3882,gangs9
1560.65,346.49,3889,gangs1
2887.92,1445.60,3897,gangs5
2363.85,1545.28,3905,gangs5
2296.16,1896.43,3911,gangs9
1945.26,713.16,3920,gangs1
1145.09,1908.55,3925,gangs7
1953.40,722.32,3933,gangs3
1506.38,337.76,3939,gangs3
3021.04,2067.66,3946,gangs7
1916.25,1008.28,3951,gangs8
2219.94,1029.38,3956,gangs1
2327.97,882.01,3961,gangs7
2449.66,1871.95,3969,gangs8
194.00,1650.82,3975,gangs8
2703.39,1341.54,3981,gangs3
2141.30,789.21,3989,gangs6
435.39,1528.43,3995,gangs0
625.34,616.28,4001,gangs9
2130.79,931.86,4006,gangs0
2335.09,1738.73,4013,gangs5
93.06,1700.75,4020,gangs7
789.47,2381.73,4027,gangs10
2319.07,2041.60,4033,gangs3
1156.35,1879.26,4039,gangs10
3169.92,2635.34,4044,gangs2
1720.78,1412.71,4053,gangs2
2262.25,2143.83,4061,gangs1
2319.58,2077.77,4067,gangs3
2671.80,1343.93,4075,gangs5
3463.89,1018.29,4084,gangs10
965.38,1769.35,4090,gangs0
2869.57,1250.06,4096,gangs6
1762.97,407.68,4102,gangs11
2587.80,876.34,4109,gangs2
1447.81,1528.41,4114,gangs5
1388.66,1778.26,4123,gangs11
1173.79,1690.34,4128,gangs1
2873.38,1094.06,4137,gangs1
3335.46,1219.91,4144,gangs4
2060.26,1113.27,4150,gangs5
4195.39,1060.02,4157,gangs0
2215.98,1774.25,4165,gangs9
2329.76,908.57,4172,gangs10
1475.89,1569.31,4179,gangs11
1495.97,1395.03,4185,gangs6
296.37,1661.41,4192,gangs1
2116.60,913.50,4200,gangs11
1426.25,1399.53,4208,gangs8
2535.38,879.35,4214,gangs5
3361.60,1151.05,4223,gangs2
2484.88,1010.74,4231,gangs10
692.67,656.19,4237,gangs2
88.66,1787.72,4245,gangs4
1102.57,1929.58,4254,gangs0
2253.76,2188.62,4263,gangs6
2125.40,1650.37,4268,gangs3
1485.38,1583.13,4275,gangs6
665.54,1508.63,4283,gangs10
2272.88,2194.17,4290,gangs7
2302.30,2062.57,4298,gangs2
2751.90,504.96,4305,gangs1
1425.18,667.42,4310,gangs2
2293.22,1142.24,4319,gangs3
2763.44,1845.95,4324,gangs1
2668.18,608.06,4331,gangs7
3063.30,1913.90,4339,gangs4
2595.43,814.30,4346,gangs2
2731.81,206.80,4352,gangs1
1229.76,1735.25,4358,gangs1
1222.75,1736.76,4363,gangs10
2336.56,1720.93,4372,gangs6
1625.01,1146.65,4380,gangs7
791.16,2384.80,4385,gangs1
3169.38,1030.91,4393,gangs4
2544.28,729.05,4399,gangs7
2300.24,1881.39,4408,gangs6
1992.07,708.77,4417,gangs1
1466.45,3168.67,4425,gangs5
1018.97,1948.32,4434,gangs2
1890.00,1321.43,4440,gangs5
1534.22,1073.66,4447,gangs7
2446.74,1330.07,4454,gangs1
2354.07,1669.47,4459,gangs2
2717.39,2140.32,4465,gangs10
2316.26,993.37,4474,gangs7
1815.55,2176.28,4480,gangs0
2639.51,562.45,4486,gangs3
1135.27,1475.81,4495,gangs6
1521.99,1120.57,4503,gangs9
2915.90,2539.30,4512,gangs1
2365.27,1232.05,4520,gangs1
1656.99,743.00,4529,gangs1
2629.10,54.30,4536,gangs4
2881.09,1859.27,4543,gangs4
3105.68,1852.84,4552,gangs9
2291.60,1596.24,4557,gangs2
820.72,1638.65,4566,gangs7
2333.48,1192.42,4574,gangs2
2997.44,132.70,4580,gangs7
929.54,795.87,4588,gangs4
2659.37,1954.83,4595,gangs4
2303.79,1587.64,4604,gangs5
2504.39,1282.81,4610,gangs0
2429.99,2598.19,4619,gangs8
2309.88,1287.03,4627,gangs11
1793.18,2113.27,4633,gangs4
2371.31,1239.58,4638,gangs2
1415.37,1634.95,4646,gangs6
1119.01,84.25,4653,gangs9
2531.62,1297.19,4660,gangs6
2726.89,1466.53,4665,gangs10
2261.35,1100.78,4674,gangs7
2326.70,863.16,4680,gangs10
1398.21,1874.12,4686,gangs11
3608.68,1318.71,4694,gangs6
961.74,1692.20,4703,gangs9
1377.73,1867.66,4712,gangs3
1576.92,1710.09,4720,gangs1
1160.27,83.93,4726,gangs0
1327.54,1071.92,4735,gangs2
2160.18,2385.92,4742,gangs6
1009.01,2073.86,4748,gangs11
2338.41,1698.40,4755,gangs7
1312.08,733.38,4762,gangs3
1131.57,1505.68,4768,gangs9
1182.55,287.68,4773,gangs4
847.20,1878.95,4781,gangs4
1252.19,1455.43,4789,gangs2
1667.75,641.89,4798,gangs2
1464.94,1373.76,4803,gangs0
2170.26,982.95,4811,gangs9
2895.59,124.68,4819,gangs7
1459.26,1255.93,4826,gangs3
1538.32,92.51,4835,gangs0
2315.93,2627.28,4844,gangs11
3297.64,1110.45,4849,gangs4
1613.03,1805.61,4856,gangs0
2655.76,1909.40,4865,gangs2
2184.53,2252.62,4873,gangs7
1870.01,740.40,4880,gangs0
2205.06,1761.91,4886,gangs1
1261.17,1779.73,4893,gangs6
1197.48,1772.96,4899,gangs0
2593.26,1064.74,4907,gangs5
2500.63,758.78,4916,gangs6
3069.14,385.64,4924,gangs3
2407.54,2328.84,4933,gangs11
2328.65,1793.22,4941,gangs2
2530.40,1178.74,4949,gangs6
1822.41,741.65,4956,gangs6
2330.79,1776.31,4962,gangs7
1227.71,1731.19,4967,gangs0
1568.73,1039.05,4972,gangs9
1834.27,1236.87,4978,gangs5
2443.30,2489.60,4986,gangs7
1417.51,1405.69,4994,gangs10
2273.34,2623.20,5003,gangs9
2660.66,2435.31,5011,gangs2
3403.79,1111.72,5020,gangs3
1397.86,1418.03,5029,gangs0
1716.46,713.38,5038,gangs1
2648.67,1854.56,5043,gangs7
2112.29,1296.42,5050,gangs3
1866.40,740.49,5058,gangs8
1176.16,371.11,5067,gangs9
440.82,539.64,5076,gangs6
3176.42,1034.80,5084,gangs4
1591.90,1063.76,5091,gangs0
2854.90,1947.49,5096,gangs2
2345.23,1675.59,5103,gangs1
937.19,1694.35,5109,gangs1
2146.50,1233.38,5115,gangs0
1821.00,741.68,5121,gangs10
414.10,492.48,5127,gangs11
2654.49,1893.12,5132,gangs4
1862.57,1309.94,5141,gangs0
1554.76,1310.69,5150,gangs3
1976.28,1441.26,5155,gangs2
2495.29,1572.18,5160,gangs7
1762.79,1870.38,5169,gangs3
966.64,721.16,5174,gangs1
50.69,649.58,5183,gangs5
1150.51,1894.46,5188,gangs9
1536.55,1005.76,5196,gangs2
2150.02,1230.82,5203,gangs6
2330.24,1780.64,5210,gangs3
3049.45,1700.47,5219,gangs11
2795.43,1968.49,5227,gangs8
1650.83,1262.35,5234,gangs8
2275.29,2420.88,5241,gangs11
866.42,247.44,5246,gangs1
406.75,1652.83,5255,gangs4
1100.84,1895.92,5262,gangs2
3734.18,1262.80,5270,gangs11
2797.40,1967.80,5275,gangs6
2659.28,1953.79,5281,gangs5
2565.33,977.05,5288,gangs3
2396.30,1116.54,5295,gangs11
2281.09,1126.72,5303,gangs9
1862.72,1216.68,5308,gangs10
2694.85,458.28,5317,gangs8
2298.90,995.32,5323,gangs2
2491.83,981.59,5332,gangs4
1145.06,711.81,5337,gangs9
3225.04,1064.38,5345,gangs4
2727.17,435.57,5354,gangs8
2282.30,2288.13,5363,gangs2
2328.28,1796.17,5372,gangs6
960.98,277.91,5380,gangs10
1905.00,639.35,5388,gangs11
3770.57,1013.60,5396,gangs9
1125.51,1282.56,5402,gangs2
2863.92,1152.28,5407,gangs3
2488.29,1057.65,5416,gangs9
3195.38,1045.56,5425,gangs2
2693.54,2132.99,5432,gangs10
2692.21,1438.17,5438,gangs6
1675.96,1193.84,5444,gangs4
1570.63,1701.40,5452,gangs11
1426.26,882.57,5458,gangs2
2251.82,2164.01,5467,gangs6
1696.48,1696.27,5476,gangs5
2482.89,1580.52,5481,gangs8
3019.94,1079.01,5487,gangs6
2162.93,2356.29,5496,gangs3
2188.76,1074.77,5501,gangs3
1121.22,1104.63,5507,gangs5
2854.69,958.72,5512,gangs11
1583.56,1290.39,5521,gangs5
515.87,552.94,5527,gangs7
3280.02,732.64,5532,gangs7
3293.00,734.09,5539,gangs4
1197.50,958.36,5547,gangs6
2008.56,1113.04,5553,gangs4
2804.33,962.05,5562,gangs1
1579.25,1050.17,5569,gangs1
2601.40,1858.35,5575,gangs2
2559.04,717.28,5580,gangs0
1941.54,1687.65,5589,gangs6
2011.25,1489.53,5595,gangs5
2095.15,1295.40,5604,gangs5
2451.03,1602.32,5612,gangs3
772.56,500.85,5620,gangs2
2339.31,1687.42,5627,gangs4
1560.25,1054.97,5632,gangs2
1830.58,2221.81,5637,gangs10
2026.37,1100.35,5646,gangs10
1607.94,1081.16,5651,gangs11
2326.14,1813.04,5659,gangs11
2624.03,1493.72,5666,gangs5
1949.33,2296.38,5672,gangs2
1888.58,2233.85,5681,gangs8
2283.11,815.42,5687,gangs2
2282.89,1867.44,5692,gangs5
1853.70,2292.15,5699,gangs10
2351.96,1256.45,5705,gangs3
